zpid_index,zpid,homeStatus,resoFacts.homeType,yearBuilt,bedrooms,bathrooms,resoFacts.architecturalStyle,datePosted,pageViewCount,favoriteCount,longitude,latitude,address.state,address.zipcode,address.city,address.streetAddress,price,zestimate,rentZestimate,livingArea,resoFacts.pricePerSquareFoot,resoFacts.lotSize,annualHomeownersInsurance,propertyTaxRate,resoFacts.taxAnnualAmount,dateSold,resoFacts.heating,resoFacts.hasCooling,resoFacts.garageSpaces,resoFacts.hasGarage,resoFacts.basement,resoFacts.hasPrivatePool,resoFacts.hasFireplace,resoFacts.hasSpa,listed_by.business_name,yearsOld
25299971,25299971,FOR_SALE,SingleFamily,1968,3,3,0,2022-08-11,3589,68,-118.0527,33.71714,CA,92649,Huntington Beach,16871 Saybrook Ln,1849999,1574700,5669,2534,730.0,"6,072 sqft",7770,0.69,0.0,2020-07-01,['Central'],True,2,True,0,False,False,False,Berkshire Hathaway HomeService,54
111419944,111419944,FOR_SALE,SingleFamily,1997,5,4,Cape Cod,2022-07-07,599,26,-117.9962,33.664608,CA,92648,Huntington Beach,208 Indianapolis Ave,2489000,2466469,6499,3040,819.0,"3,125 sqft",10454,0.69,0.0,2020-12-04,['Central'],True,2,True,0,False,True,False,"Meghan Paduano, Broker",25
25275234,25275234,FOR_SALE,SingleFamily,1972,3,2,"Contemporary,Mediterranean",2022-08-12,2723,93,-117.983185,33.669716,CA,92646,Huntington Beach,20162 S New Britain Ln,1725000,1725011,5000,1976,873.0,"7,062 sqft",7245,0.69,0.0,2005-04-29,['Central'],True,2,True,0,True,True,False,First Team Real Estate,50
63119794,63119794,FOR_SALE,SingleFamily,2004,4,4,"Mediterranean,See Remarks",2022-08-11,5512,147,-117.990616,33.653133,CA,92648,Huntington Beach,21270 Lorca Cir,2695000,2672541,6907,3459,779.0,"3,459 sqft",11319,0.69,0.0,2004-10-29,"['Central', 'Forced Air']",True,3,True,0,False,True,True,The Oppenheim Group,18
25279678,25279678,FOR_SALE,SingleFamily,1975,4,3,"See Remarks,Traditional",2022-07-13,1908,64,-117.97806,33.67625,CA,92646,Huntington Beach,19721 Topeka Ln,1524888,1478679,4984,2108,723.0,"6,588 sqft",6405,0.69,0.0,2022-04-20,"['Central', 'Natural Gas', 'See Remarks']",True,2,True,0,False,True,True,First Team Real Estate,47
25112353,25112353,FOR_SALE,SingleFamily,1946,1,1,Cottage,2022-05-10,2988,52,-118.00549,33.668373,CA,92648,Huntington Beach,624 15th St,1249000,1220450,2350,456,2739.0,"2,938 sqft",5246,0.69,0.0,2022-02-03,['Wall Furnace'],True,2,True,0,False,True,False,Coldwell Banker Realty,76
25270798,25270798,FOR_SALE,SingleFamily,1968,5,3,0,2022-08-18,2708,44,-117.96058,33.647,CA,92646,Huntington Beach,21732 Saluda Cir,1799999,1800009,5326,2595,694.0,"6,460 sqft",7560,0.69,0.0,2014-04-09,['Central'],True,2,True,0,False,True,False,Compass,54
83309840,83309840,FOR_SALE,SingleFamily,2015,5,6,Cape Cod,2022-08-15,3100,94,-118.04266,33.70966,CA,92649,Huntington Beach,4922 Ashville Dr,3150000,3120000,9499,4521,697.0,"6,838 sqft",13230,0.69,0.0,2021-06-29,"['Central', 'Fireplace(s)', 'Forced Air', 'Zoned']",True,2,True,0,False,True,True,Harcourts Prime Properties,7
303850253,303850253,FOR_SALE,SingleFamily,2019,5,6,Spanish,2022-08-31,1064,27,-118.03564,33.711365,CA,92649,Huntington Beach,17281 Juniper Ln,2988000,2962200,7500,3746,798.0,"5,530 sqft",12550,0.69,0.0,2019-09-13,['Central'],True,3,True,0,False,True,True,United R.E. Professionals,3
51624296,51624296,FOR_SALE,SingleFamily,2000,4,3,Traditional,2022-08-11,2871,49,-118.011086,33.68614,CA,92648,Huntington Beach,6751 Brentwood Dr,2300000,2270800,5148,2612,881.0,"5,083 sqft",9660,0.69,0.0,2000-06-16,['Central'],True,2,True,0,False,True,True,Coldwell Banker Realty,22
25279858,25279858,FOR_SALE,SingleFamily,1977,5,3,0,2022-07-10,2344,48,-117.97773,33.68227,CA,92646,Huntington Beach,8641 Acapulco Cir,1498000,1447600,5085,2762,542.0,"6,120 sqft",6292,0.69,0.0,2021-03-08,['Central'],True,3,True,0,False,True,False,Coldwell Banker Realty,45
25113161,25113161,FOR_SALE,SingleFamily,1991,4,6,0,2022-07-10,3153,28,-118.00185,33.66233,CA,92648,Huntington Beach,414 8th St,1875000,1838300,5497,2679,700.0,"2,938 sqft",7875,0.69,0.0,2019-12-30,['Forced Air'],True,2,True,0,False,True,False,"Divirgilio, Anthony",31
25271061,25271061,FOR_SALE,SingleFamily,1970,3,3,0,2022-07-29,1750,30,-117.95952,33.651203,CA,92646,Huntington Beach,21431 Lemontree Ln,1950000,2062700,5044,2435,801.0,"6,500 sqft",8190,0.69,0.0,0,['Central'],True,2,True,0,True,True,True,Coldwell Banker Platinum Prop,52
25278149,25278149,FOR_SALE,SingleFamily,1965,5,4,0,2022-06-17,935,30,-117.95869,33.68457,CA,92646,Huntington Beach,19142 Stingray Ln,1490000,1451100,6356,2992,498.0,"6,540 sqft",6258,0.69,0.0,2022-04-25,['Central'],True,2,True,0,False,True,False,One Stop Realty and Financial,57
25280262,25280262,FOR_SALE,SingleFamily,1976,4,3,0,2022-08-04,2221,62,-117.97172,33.682495,CA,92646,Huntington Beach,19282 Coralwood Ln,1439000,1406664,4981,2515,572.0,"6,000 sqft",6044,0.69,0.0,2014-07-29,"['Fireplace(s)', 'Forced Air']",True,3,True,0,False,True,False,First Team Real Estate,46
2067200491,2067200491,FOR_SALE,SingleFamily,2001,4,4,Contemporary,2022-05-20,2369,74,-117.98678,33.686302,CA,92649,Huntington Beach,99A Surfside Ave,6250000,0,0,3500,1786.0,"1,700 sqft",26250,0.69,0.0,2020-08-05,['Central'],True,2,True,0,False,True,True,Surterre Properties Inc.,21
25276682,25276682,FOR_SALE,SingleFamily,1970,4,3,0,2022-07-16,1150,13,-117.96106,33.677402,CA,92646,Huntington Beach,9582 Woodlawn Dr,1299000,1288700,3999,1716,757.0,"6,000 sqft",5456,0.69,0.0,2000-12-19,['Forced Air'],True,2,True,0,False,True,False,FirstStar Experts Realty & Mtg,52
25266635,25266635,FOR_SALE,SingleFamily,1965,4,3,0,2022-07-18,1911,73,-118.01207,33.72668,CA,92647,Huntington Beach,16211 Windemeir Ln,1479900,1458800,3878,2130,695.0,"6,462 sqft",6216,0.69,0.0,2022-06-03,['Central'],True,2,True,0,False,True,False,Ennoble Realty,57
25254017,25254017,FOR_SALE,SingleFamily,1963,6,3,0,2022-08-17,1892,40,-117.99789,33.739746,CA,92647,Huntington Beach,15311 Cascade Ln,1350000,1350008,4500,2735,494.0,"8,174 sqft",5670,0.69,0.0,2017-06-28,['Forced Air'],True,2,True,0,True,False,False,Realty ONE Group Southwest,59
25113302,25113302,FOR_SALE,SingleFamily,1988,3,5,Traditional,2022-08-01,1495,37,-118.003746,33.66049,CA,92648,Huntington Beach,210 8th St,2449000,2429600,6962,2949,830.0,"2,875 sqft",10286,0.69,0.0,2018-05-02,['Forced Air'],True,2,True,0,False,True,False,RE/MAX College Park Realty,34
25262414,25262414,FOR_SALE,SingleFamily,1962,4,3,0,2022-08-27,1645,27,-118.00743,33.740643,CA,92647,Huntington Beach,6962 Cumberland Dr,1395000,1098600,4056,2388,584.0,"6,370 sqft",5859,0.69,0.0,2022-05-26,"['Central', 'Natural Gas']",True,2,True,0,False,True,False,Frontier Realty Inc,60
25265991,25265991,FOR_SALE,SingleFamily,1963,4,3,0,2022-07-08,1560,39,-118.02777,33.722935,CA,92649,Huntington Beach,5771 Heil Ave,1349000,1322800,4570,2062,654.0,"6,500 sqft",5666,0.69,0.0,2022-02-25,['Central'],True,2,True,0,False,False,False,Coldwell Banker Platinum Prop.,59
25209632,25209632,FOR_SALE,SingleFamily,1965,5,3,Traditional,2022-05-18,2069,46,-118.01965,33.710724,CA,92647,Huntington Beach,17322 Coronado Ln,1585000,1558472,5281,2276,696.0,"8,000 sqft",6657,0.69,0.0,1995-09-13,"['Central', 'Fireplace(s)', 'Forced Air', 'Natural Gas']",True,2,True,0,True,True,True,"HomeSmart, Evergreen Realty",57
25115125,25115125,FOR_SALE,SingleFamily,1978,3,3,0,2022-07-23,1904,22,-117.99097,33.671043,CA,92648,Huntington Beach,616 Oceanhill Dr,1199000,1199000,3994,1489,805.0,"3,500 sqft",5036,0.69,0.0,2007-07-11,['Forced Air'],True,2,True,0,False,True,False,"EHM Real Estate, Inc.",44
25265663,25265663,FOR_SALE,SingleFamily,1977,4,3,0,2022-06-10,1408,16,-118.04114,33.71956,CA,92649,Huntington Beach,16681 Parlay Cir,1425000,1404300,4964,2370,601.0,"6,375 sqft",5985,0.69,0.0,1999-08-25,['Central'],True,2,True,0,False,True,False,eHomes,45
25298810,25298810,FOR_SALE,SingleFamily,1963,5,2,0,2022-08-13,1833,28,-118.04211,33.7266,CA,92649,Huntington Beach,4951 Maui Cir,1320000,1177800,3988,1622,814.0,"5,963 sqft",5544,0.69,0.0,2021-12-07,0,True,2,True,0,False,True,False,HPT Realty,59
25275069,25275069,FOR_SALE,SingleFamily,1972,4,3,Traditional,2022-08-09,1348,19,-117.95491,33.665764,CA,92646,Huntington Beach,9941 Hot Springs Dr,1697000,1691000,5488,2700,629.0,"6,200 sqft",7127,0.69,0.0,2018-10-16,['Central'],True,2,True,0,False,True,False,Landsmith Residential Real Estate Services,50
111420931,111420931,FOR_SALE,SingleFamily,1965,3,2,0,2022-08-28,664,17,-118.06718,33.721348,CA,92649,Huntington Beach,16602 Wellington Cir,2099900,2027871,5000,1954,1075.0,"7,130 sqft",8820,0.69,0.0,2022-04-28,['Central'],True,3,True,0,False,True,False,People Choice Real Estate,57
54968909,54968909,FOR_SALE,SingleFamily,2000,4,4,0,2022-06-09,3898,39,-118.0167,33.668274,CA,92648,Huntington Beach,2212 Pacific Coast Hwy,4000000,3851925,10418,3500,1143.0,"3,775 sqft",16800,0.69,0.0,2011-11-08,0,True,4,True,0,False,True,False,MASTERS REALTY,22
25286390,25286390,FOR_SALE,SingleFamily,1963,5,2,0,2022-05-13,2960,43,-117.98581,33.694565,CA,92646,Huntington Beach,18441 Goodwin Ln,1250000,1245400,4998,2385,524.0,"8,190 sqft",5250,0.69,0.0,2020-08-14,['None'],True,3,True,0,False,False,False,NRI Group,59
25274419,25274419,FOR_SALE,SingleFamily,1971,4,3,0,2022-08-15,4463,97,-117.960266,33.668934,CA,92646,Huntington Beach,9621 Yellowstone Dr,1200000,1200007,4600,1939,619.0,"6,006 sqft",5040,0.69,0.0,0,['Solar'],True,2,True,0,False,False,False,Barrington Realty Inc.,51
25275075,25275075,FOR_SALE,SingleFamily,1973,4,3,0,2022-04-04,1511,27,-117.95611,33.665756,CA,92646,Huntington Beach,9871 Hot Springs Dr,1648000,1606700,5899,2900,568.0,"6,000 sqft",6922,0.69,0.0,2002-06-14,"['Central', 'Forced Air']",True,2,True,0,False,True,False,RE/MAX Select One,49
25266216,25266216,FOR_SALE,SingleFamily,1963,4,2,0,2022-07-08,1510,23,-118.01332,33.719242,CA,92647,Huntington Beach,16732 Cooper Ln,1100000,1085400,3850,1277,861.0,"7,000 sqft",4620,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,Apex Real Estate Services,59
25286170,25286170,FOR_SALE,SingleFamily,1956,5,3,0,2022-08-05,867,13,-117.98397,33.698193,CA,92646,Huntington Beach,8271 Kiner Dr,1299000,0,4500,2000,650.0,"7,326 sqft",5456,0.69,0.0,0,0,True,2,True,0,False,True,False,Seven Gables Real Estate,66
25278201,25278201,FOR_SALE,SingleFamily,1964,3,3,Mediterranean,2022-08-06,3833,135,-117.96183,33.683056,CA,92646,Huntington Beach,9541 Flounder Dr,1495000,1495400,4388,2058,726.0,"6,000 sqft",6279,0.69,0.0,2018-03-06,['Central'],True,2,True,0,False,True,False,Seven Gables Real Estate,58
25271500,25271500,FOR_SALE,SingleFamily,1987,4,3,"Contemporary,Mediterranean,See Remarks",2022-08-10,1601,65,-117.9671,33.65673,CA,92646,Huntington Beach,21072 Marino Ln,2319999,2306562,5499,3052,760.0,"6,600 sqft",9744,0.69,0.0,0,"['Central', 'Fireplace(s)', 'See Remarks']",True,3,True,0,True,True,True,Compass,35
25109117,25109117,FOR_SALE,SingleFamily,2014,6,7,Mediterranean,2022-05-07,2828,60,-118.001144,33.674313,CA,92648,Huntington Beach,1814 Main St,3750000,3627800,11280,5563,674.0,"7,625 sqft",15750,0.69,0.0,2020-07-31,"['Central', 'Forced Air', 'Natural Gas']",True,4,True,0,False,True,True,Coldwell Banker-Campbell Rltrs,8
25276598,25276598,FOR_SALE,SingleFamily,1968,3,2,0,2022-08-10,2716,41,-117.96104,33.679043,CA,92646,Huntington Beach,19532 Tuckahoe Cir,1090000,1091537,3999,1511,721.0,"6,138 sqft",4578,0.69,0.0,0,0,True,2,True,0,False,True,False,Berkshire Hathaway HomeService,54
25277640,25277640,FOR_SALE,SingleFamily,1963,5,3,0,2022-07-02,1077,17,-117.9636,33.67741,CA,92646,Huntington Beach,9422 Nantucket Dr,1953800,1918500,5000,2620,746.0,"6,120 sqft",8206,0.69,0.0,2019-11-25,"['Central', 'Forced Air', 'Natural Gas']",True,2,True,0,True,True,True,RE/MAX TerraSol,59
25271719,25271719,FOR_SALE,SingleFamily,1992,4,4,Modern,2022-07-10,1884,53,-117.96268,33.65508,CA,92646,Huntington Beach,21202 Spurney Ln,2549000,2547300,6587,3388,752.0,"6,720 sqft",10706,0.69,0.0,2022-01-21,"['Central', 'Fireplace(s)', 'Natural Gas', 'Zoned']",True,3,True,0,False,True,False,"Brian Hopkins, Broker",30
25302459,25302459,FOR_SALE,SingleFamily,1986,4,4,0,2022-06-24,1598,27,-118.05685,33.727364,CA,92649,Huntington Beach,16182 Santa Barbara Ln,2595000,2553800,7710,4272,607.0,"5,880 sqft",10899,0.69,0.0,0,['Central'],True,2,True,0,True,True,False,Pacific Sotheby's Int'l Realty,36
25113105,25113105,FOR_SALE,SingleFamily,2005,3,4,"Custom Built,Mediterranean",2022-05-18,1838,53,-118.003555,33.664146,CA,92648,Huntington Beach,427 10th St,2995000,2925600,8852,3334,898.0,"4,075 sqft",12579,0.69,0.0,2004-05-17,['Forced Air'],True,2,True,0,False,True,False,Compass,17
25271509,25271509,FOR_SALE,SingleFamily,1987,4,4,0,2022-08-01,2246,73,-117.96853,33.656223,CA,92646,Huntington Beach,9152 Santiago Dr,2479000,2478000,7427,3268,759.0,"6,600 sqft",10412,0.69,0.0,2013-06-04,"['Central', 'Forced Air']",True,3,True,0,True,True,True,LMB Enterprises,35
336862518,336862518,FOR_SALE,SingleFamily,1975,3,3,"Contemporary,Custom Built",2022-07-15,812,8,-117.99256,33.668404,CA,92648,Huntington Beach,1222 Delaware St,1649000,1624100,0,1900,868.0,"3,308 sqft",6926,0.69,0.0,2005-09-14,"['Forced Air', 'Natural Gas']",True,1,True,0,False,False,False,Michael Call Realty,47
2061937202,2061937202,OTHER,Unknown,0,0,0,0,0,1195,14,-117.98678,33.686302,CA,92649,Huntington Beach,18B Surfside Ave,0,0,0,0,0.0,0,0,0.69,0.0,0,0,False,0,False,0,0,0,False,0,2022
136895626,136895626,FOR_SALE,SingleFamily,2013,4,5,0,2022-06-07,1499,25,-118.04297,33.709103,CA,92649,Huntington Beach,4901 Orleans Dr,2800000,2731900,6999,3801,737.0,"5,184 sqft",11760,0.69,0.0,2015-12-08,"['Central', 'Fireplace(s)', 'Natural Gas']",True,3,True,0,False,True,True,VN Mortgage & Realty Co.,9
83892654,83892654,FOR_SALE,SingleFamily,1964,5,2,0,2022-07-11,545,4,-117.95227,33.6768,CA,92646,Huntington Beach,10102 Constitution Dr,1500000,1474000,4740,1982,757.0,"6,000 sqft",6300,0.69,0.0,2017-12-05,['Central'],True,2,True,0,False,True,False,Realty One Group West,58
25299647,25299647,FOR_SALE,SingleFamily,1985,5,6,0,2022-06-11,1410,21,-118.0509,33.71192,CA,92649,Huntington Beach,4461 Los Patos Ave,4900000,3658400,13885,6649,737.0,"8,125 sqft",20580,0.69,0.0,0,['Central'],True,3,True,0,False,True,False,Re/Max Partners,37
25254244,25254244,FOR_SALE,SingleFamily,1963,4,2,0,2022-06-11,1506,32,-117.9955,33.725742,CA,92647,Huntington Beach,7641 Anita Ln,1095000,1084500,3534,1389,788.0,"6,000 sqft",4599,0.69,0.0,2021-11-01,"['Central', 'Fireplace(s)', 'Natural Gas']",True,2,True,0,False,True,False,Frontier Realty Inc,59
25295486,25295486,FOR_SALE,SingleFamily,1963,3,2,0,2022-08-06,1089,26,-117.98114,33.71195,CA,92647,Huntington Beach,8441 Friesland Dr,1049000,1049006,3499,1146,915.0,"6,015 sqft",4406,0.69,0.0,2022-06-24,0,True,2,True,0,False,True,False,Frontier Realty Inc,59
25200610,25200610,FOR_SALE,SingleFamily,2021,7,6,0,2022-08-10,802,11,-117.979126,33.719505,CA,92647,Huntington Beach,16731 Lucia Ln,2199999,2200600,3599,3849,572.0,"7,725 sqft",9240,0.69,0.0,0,0,True,2,True,0,False,False,False,Homelending Real Estate Inc.,1
25273744,25273744,FOR_SALE,SingleFamily,1960,3,2,Custom Built,2022-07-02,552,3,-117.982216,33.665916,CA,92646,Huntington Beach,8351 Malloy Dr,1888888,0,0,1260,1499.0,"6,000 sqft",7933,0.69,0.0,2003-02-04,"['Central', 'Forced Air', 'High Efficiency', 'Natural Gas']",True,2,True,0,True,True,True,Homecoin.com,62
25301295,25301295,FOR_SALE,SingleFamily,1975,3,4,0,2022-04-29,879,9,-118.055,33.725266,CA,92649,Huntington Beach,4221 Humboldt Dr,2250000,2165126,5725,2762,815.0,"6,000 sqft",9450,0.69,0.0,2009-10-23,['Central'],True,2,True,0,False,True,False,First Team Real Estate,47
25291460,25291460,FOR_SALE,SingleFamily,1970,3,2,Ranch,2022-09-07,326,15,-118.01389,33.712402,CA,92647,Huntington Beach,6571 Dohrn Cir,1175000,1048400,4094,1810,649.0,"5,703 sqft",4935,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,Seven Gables Real Estate,52
25295549,25295549,FOR_SALE,SingleFamily,1963,4,2,0,2022-09-07,343,12,-117.983665,33.71149,CA,92647,Huntington Beach,8302 Friesland Dr,889000,894100,3499,1279,695.0,"6,000 sqft",3734,0.69,0.0,0,['Central'],True,430,True,0,False,True,False,Nest Seekers CA Corp,59
25300873,25300873,FOR_SALE,SingleFamily,1989,3,7,0,2022-01-30,7904,213,-118.07751,33.722878,CA,90742,Sunset Beach,16401 S Pacific Ave,12500000,11746500,17078,6081,2056.0,"4,900 sqft",52500,0.69,0.0,1995-11-03,['Central'],True,3,True,0,True,True,True,First Team Real Estate,33
59400957,59400957,FOR_SALE,SingleFamily,2002,5,5,0,2022-09-03,1426,59,-118.01518,33.67156,CA,92648,Huntington Beach,6652 Blue Heron Dr,4395000,4342500,15885,4417,995.0,"8,716 sqft",18459,0.69,0.0,2009-07-27,['Central'],True,3,True,0,True,True,True,Berkshire Hathaway HomeService,20
25280422,25280422,FOR_SALE,SingleFamily,1978,4,3,0,2022-07-21,3631,92,-117.972115,33.67975,CA,92646,Huntington Beach,8972 Sailport Dr,1499000,1472400,4949,2900,517.0,"6,630 sqft",6296,0.69,0.0,0,"['Central', 'Fireplace(s)']",True,3,True,0,True,True,True,eHomes,44
64710240,64710240,FOR_SALE,SingleFamily,2004,3,4,0,2022-09-01,1853,41,-118.00132,33.688972,CA,92648,Huntington Beach,7266 Ainsley Dr,1300000,1282666,5148,2509,518.0,"2,540 sqft",5460,0.69,0.0,2005-05-12,['Central'],True,2,True,0,False,True,True,Premier Realty Associates,18
25253566,25253566,FOR_SALE,SingleFamily,2022,5,3,Modern,2022-08-19,3753,89,-117.99101,33.724957,CA,92647,Huntington Beach,7882 Macdonald Dr,1395000,1390017,2963,2156,647.0,"7,535 sqft",5859,0.69,0.0,2017-03-16,['Central'],True,2,True,0,False,False,False,First Team Real Estate,0
25484370,25484370,FOR_SALE,SingleFamily,1972,5,3,0,2022-09-06,1287,67,-117.78457,33.69947,CA,92604,Irvine,4361 Bridgeway St,1295000,1295000,4280,2089,620.0,"5,001 sqft",5439,0.69,0.0,2022-06-27,0,True,2,True,0,False,True,False,Harvest Realty Development,50
64475497,64475497,FOR_SALE,SingleFamily,2008,6,8,"Custom Built,French,Mediterranean",2022-09-07,733,27,-117.77987,33.63385,CA,92603,Irvine,42 Echo Gln,8875000,8637800,25372,7712,1151.0,0.54 Acres,37275,0.69,0.0,2021-06-04,"['Central', 'Fireplace(s)', 'Zoned']",True,4,True,0,True,True,True,Compass,14
25482404,25482404,FOR_SALE,SingleFamily,1987,3,3,0,2022-08-30,7877,336,-117.82909,33.677525,CA,92614,Irvine,19 Cabrini,1075000,1075000,3614,1605,670.0,"3,300 sqft",4515,0.69,0.0,0,['Central'],True,2,True,0,False,True,True,Pinnacle Estate Properties,35
25514804,25514804,FOR_SALE,SingleFamily,1971,4,3,0,2022-08-30,3573,173,-117.77398,33.713806,CA,92620,Irvine,4201 Blackfin Ave,1750000,1750583,4214,2260,774.0,"6,000 sqft",7350,0.69,0.0,2022-05-02,['Central'],True,3,True,0,False,True,False,"Zutila, Inc.",51
63114336,63114336,FOR_SALE,SingleFamily,2005,5,6,Mediterranean,2022-09-08,572,35,-117.760796,33.701668,CA,92620,Irvine,30 Antique Rose,2550000,2550023,7352,4230,603.0,"6,185 sqft",10710,0.69,0.0,2007-11-08,['Central'],True,2,True,0,False,True,False,Compass,17
25489246,25489246,FOR_SALE,SingleFamily,1977,4,2,0,2022-09-07,597,34,-117.79286,33.68773,CA,92604,Irvine,9 Caraway,1499000,1496500,3897,1808,829.0,"5,350 sqft",6296,0.69,0.0,2021-06-22,['Central'],True,2,True,0,False,True,True,Coldwell Banker Realty,45
124449257,124449257,FOR_SALE,SingleFamily,2015,4,3,0,2022-09-08,433,9,-117.75886,33.688,CA,92620,Irvine,114 Mosswood,1880000,1583400,4529,2262,831.0,"3,220 sqft",7896,0.69,0.0,2015-04-07,['Central'],True,2,True,0,False,False,True,Re/Max Premier Prop Arcadia,7
25516598,25516598,FOR_SALE,SingleFamily,1984,3,3,0,2022-08-16,8171,344,-117.77296,33.718513,CA,92620,Irvine,36 Fabriano,1100000,1100009,3575,1645,669.0,"3,240 sqft",4620,0.69,0.0,2018-07-27,['Central'],True,2,True,0,False,True,True,Compass Newport Beach,38
25487407,25487407,FOR_SALE,SingleFamily,1971,4,3,0,2022-09-07,641,22,-117.7847,33.685635,CA,92604,Irvine,4972 Rochelle Ave,1399900,1394900,4600,2344,597.0,"5,980 sqft",5880,0.69,0.0,1986-10-16,['Central'],True,3,True,0,False,True,False,Berkshire Hathaway HomeService,51
63113836,63113836,FOR_SALE,SingleFamily,2004,5,6,0,2022-07-21,9625,381,-117.79073,33.64362,CA,92603,Irvine,24 Jewel Flower,8995000,8665060,20148,6783,1326.0,0.53 Acres,37779,0.69,0.0,2019-12-31,0,True,3,True,0,True,True,True,Surterre Properties Inc.,18
63117767,63117767,FOR_SALE,SingleFamily,2003,3,3,"French,Mid Century Modern,Modern",2022-09-02,2542,132,-117.821815,33.632656,CA,92603,Irvine,67 Shade Tree,1788000,1778400,4259,2038,877.0,"3,500 sqft",7510,0.69,0.0,2020-11-20,"['Fireplace(s)', 'Forced Air']",True,2,True,0,False,True,True,Pacific Sotheby's Int'l Realty,19
119680655,119680655,FOR_SALE,SingleFamily,2014,5,6,Mediterranean,2022-09-06,317,12,-117.72552,33.696007,CA,92618,Irvine,112 Fairgrove,2749900,2729200,7799,4297,640.0,"6,685 sqft",11550,0.69,0.0,2014-11-26,['Forced Air'],True,2,True,0,False,True,True,Coldwell Banker Realty,8
59725844,59725844,FOR_SALE,SingleFamily,2008,5,8,0,2022-08-27,5195,183,-117.798065,33.625107,CA,92603,Irvine,52 Copper Crk,7995000,7854800,22124,6725,1189.0,0.74 Acres,33579,0.69,0.0,2009-03-10,"['Forced Air', 'Zoned']",True,4,True,Finished,True,True,True,Surterre Properties Inc.,14
25492155,25492155,FOR_SALE,SingleFamily,1968,3,3,0,2022-08-30,5703,142,-117.824585,33.659687,CA,92612,Irvine,15 Meadowsweet Way,975000,975836,4529,2304,423.0,"3,040 sqft",4095,0.69,0.0,0,['Central'],True,2,True,0,False,True,False,Realty Benefit,54
25520402,25520402,FOR_SALE,SingleFamily,1999,3,3,0,2022-09-02,3264,120,-117.75533,33.729645,CA,92620,Irvine,68 Essex Ln,1245000,1245000,3800,1900,655.0,"3,009 sqft",5229,0.69,0.0,2018-03-15,['Forced Air'],True,2,True,0,False,True,True,Re/Max Premier Realty,23
2061676495,2061676495,FOR_SALE,SingleFamily,2022,4,5,0,2022-09-05,1485,39,-117.71833,33.670902,CA,92618,Irvine,132 Aspect,1950000,0,0,2944,662.0,"4,000 sqft",8190,0.69,0.0,0,"['Central', 'Wall Furnace']",True,2,True,0,False,False,False,JC Pacific Capital Inc.,0
25481214,25481214,FOR_SALE,SingleFamily,1969,3,2,Traditional,2022-08-26,4557,200,-117.82858,33.674088,CA,92614,Irvine,17641 Manchester Ave,1049000,1049700,3214,1054,995.0,"6,150 sqft",4406,0.69,0.0,2022-07-18,0,True,2,True,0,False,True,True,First Team Real Estate,53
